292.922,304.265,0.00840928,0.0112033,-0.0036418,-0.634215,0.773067
292.944,304.214,0.00491669,0.00816294,-0.00511434,-0.633414,0.773753
292.951,304.152,0.0470413,0.00963162,-0.0017724,-0.63252,0.774482
292.952,304.094,0.0470301,0.00822813,-0.00108519,-0.630965,0.775767
292.956,304.042,0.0238129,0.00543878,-0.00156462,-0.630931,0.775818
293.058,303.987,0.0330039,0.0049875,-0.00140971,-0.632739,0.774348
293.155,303.949,0.0630935,0.00686402,-0.00152273,-0.631659,0.775215
293.061,303.847,0.043781,0.0103016,-0.00395366,-0.627721,0.77836
293.109,303.835,0.0660095,0.00810878,-0.0012982,-0.627545,0.778537
293.115,303.769,0.0466247,0.00904626,-0.00393005,-0.626806,0.779113
293.189,303.775,0.066044,0.0111505,-0.00510867,-0.627455,0.778556
293.186,303.698,0.0447176,0.0119616,-0.0082434,-0.62676,0.779077
293.181,303.656,0.0551872,0.0103104,-0.00588287,-0.626894,0.779014
293.174,303.601,0.0740229,0.0145858,-0.00491608,-0.62644,0.779317
293.225,303.562,0.0797556,0.0155331,-0.00340799,-0.627896,0.778135
293.237,303.514,0.0290706,0.0128863,-0.00347884,-0.627677,0.77836
293.264,303.421,0.0406031,0.0139826,-0.00275124,-0.628468,0.777705
293.249,303.354,0.0319342,0.0131917,-0.00164629,-0.627811,0.778252
293.316,303.282,0.0342286,0.0119305,-0.000968863,-0.629495,0.776912
293.285,303.214,0.0409449,0.0109082,-0.00186995,-0.628032,0.778109
293.293,303.173,0.040669,0.0104847,-0.00155328,-0.628508,0.777731
293.287,303.119,0.0279442,0.011631,-0.00309004,-0.627901,0.7782
293.302,303.094,0.0397371,0.0130072,-0.00279117,-0.628447,0.777739
293.334,303.05,0.0650121,0.0115064,-0.00144801,-0.629653,0.77679
293.32,303.009,0.0224031,0.0133964,-0.00309822,-0.62894,0.777332
293.313,302.969,0.0794313,0.0138953,-0.00171749,-0.628805,0.777437
293.376,302.907,0.0448784,0.0145444,-0.00250823,-0.629197,0.777105
293.401,302.85,0.0326878,0.0151837,-0.00328614,-0.629051,0.777208
293.366,302.821,0.0650172,0.0169226,-0.00294362,-0.628037,0.777994
293.411,302.789,0.041292,0.0156502,-0.00241217,-0.628964,0.777273
293.406,302.71,0.0479101,0.0200155,-0.00407798,-0.629053,0.777094
293.369,302.695,0.151744,0.0184774,0.00071233,-0.628449,0.777631
293.381,302.648,0.0175101,0.0134486,-0.00278569,-0.628612,0.777598
293.375,302.613,0.134468,0.0166237,-0.00316209,-0.628498,0.777627
293.337,302.569,0.0522405,0.0192082,-0.00568733,-0.627674,0.778219
293.33,302.539,0.0359645,0.0105725,-0.00207624,-0.628643,0.777619
293.379,302.457,0.123757,0.0161974,-0.000407246,-0.628053,0.778002
293.418,302.374,0.0688495,0.0112937,-0.00207238,-0.628288,0.777896
293.442,302.305,0.0573578,0.0112,-0.00348892,-0.628449,0.777763
293.435,302.221,0.195656,0.0175353,6.36104e-05,-0.62798,0.778032
293.488,302.152,0.0890504,0.0122599,-0.00244538,-0.628324,0.777851
293.473,302.055,0.217398,0.0152953,0.00247545,-0.628302,0.777815
293.501,301.989,0.0937684,0.0136259,-0.00433547,-0.628224,0.777901
293.484,301.929,0.277009,0.0189381,0.00494783,-0.627711,0.778201
293.51,301.917,0.147722,0.0103376,0.00207306,-0.628592,0.777664
293.518,301.87,0.0636498,0.0120475,-0.00326343,-0.628379,0.777807
293.567,301.825,0.0610235,0.0165119,-0.00352088,-0.629011,0.777213
293.529,301.778,0.192707,0.0157766,0.00603937,-0.628656,0.7775
293.563,301.704,0.0826559,0.0133785,0.00034662,-0.629198,0.77713
293.583,301.618,0.0419408,0.011465,-0.00148125,-0.629218,0.777142
293.612,301.579,0.0148635,0.0115924,-0.00252938,-0.629445,0.776955
293.599,301.511,0.0221634,0.010446,-0.00294311,-0.629029,0.777306
293.664,301.474,0.0172966,0.011071,-0.00240083,-0.629884,0.776606
293.71,301.409,0.0295765,0.0132639,-0.000961024,-0.630653,0.775951
293.684,301.347,0.0396312,0.0123913,-7.75834e-05,-0.630324,0.776233
293.685,301.301,0.0225058,0.00498267,0.00379339,-0.63096,0.77579
293.781,301.227,0.0125951,0.0122352,-0.000339378,-0.631783,0.775049
293.797,301.129,0.0265326,0.0116375,0.000366772,-0.631265,0.775479
293.832,301.051,0.0505394,0.0136523,0.000872681,-0.631373,0.775359
293.857,300.953,0.0793882,0.0141003,0.00207144,-0.631518,0.77523
293.883,300.93,0.0234506,0.0107273,-0.000765153,-0.632353,0.774606
293.89,300.853,0.0401677,0.00844423,-8.86134e-05,-0.632157,0.774794
293.931,300.766,0.029026,0.00987026,-0.000146101,-0.632832,0.774227
293.962,300.686,0.0377838,0.010855,0.000336974,-0.632848,0.7742
293.991,300.633,0.0222575,0.010312,0.00239708,-0.633087,0.774009
294.015,300.578,0.0201493,0.0130195,0.00213858,-0.633496,0.773633
294.034,300.476,0.0117991,0.0116079,0.00235171,-0.633741,0.773455
294.056,300.427,-0.000198854,0.0098507,0.00305197,-0.634485,0.772866
294.069,300.298,0.0188113,0.0102619,0.00232556,-0.633948,0.773304
294.094,300.207,0.00599755,0.00848864,0.00107843,-0.634166,0.773149
294.12,300.103,0.0251281,0.00948114,0.00155328,-0.634121,0.773174
294.141,300.026,0.0255338,0.00946652,0.000451164,-0.633988,0.773285
294.144,299.94,0.0652463,0.0102047,0.000849432,-0.633841,0.773396
294.149,299.904,0.0655692,0.0144746,-0.00191895,-0.633153,0.773889
294.158,299.826,0.202313,0.00827882,0.00951378,-0.633717,0.773462
294.181,299.733,0.0533672,0.00715989,-0.00207624,-0.634061,0.773247
294.197,299.604,0.0122819,0.00544477,-0.00419404,-0.633046,0.774084
294.217,299.516,0.0352144,0.00799752,-0.00296768,-0.63335,0.773819
294.242,299.399,-0.00571598,0.00746904,-0.00299641,-0.632887,0.774202
294.267,299.282,0.0256358,0.00858568,-0.000597017,-0.633193,0.773946
294.306,299.125,0.00412725,0.0112484,-0.000740474,-0.63295,0.77411
294.413,298.496,-0.000632277,0.0130061,0.00135597,-0.629697,0.77673
294.465,298.263,-0.0328625,0.0118029,0.00534176,-0.630049,0.776448
294.495,298.057,0.0048828,0.0157922,0.00537691,-0.628676,0.777489
294.565,297.66,0.00667428,0.0148999,0.00535341,-0.627881,0.778149
294.609,297.446,0.0106501,0.0152863,0.00453991,-0.627535,0.778425
294.621,297.352,0.0277763,0.0210681,0.00138325,-0.625985,0.779549
294.646,297.234,0.023698,0.0161765,0.00231457,-0.627415,0.778513
294.662,297.164,-0.0199,0.0113355,0.00209207,-0.627579,0.778467
294.652,297.085,0.0156051,0.0119938,0.0011876,-0.627652,0.778401
294.694,296.992,0.0202866,0.0123533,0.000398069,-0.627585,0.77845
294.672,296.921,0.0257119,0.0106444,9.46418e-05,-0.627543,0.778509
294.691,296.893,0.0294049,0.0116948,-0.000577085,-0.627702,0.778366
294.722,296.849,0.0408405,0.0159593,-0.00286076,-0.627075,0.77879
294.693,296.733,0.103631,0.0181992,0.000244486,-0.627357,0.778519
294.717,296.701,0.0265695,0.0136483,-0.00163419,-0.628215,0.777918
294.705,296.59,0.123218,0.0198194,-0.000536899,-0.627087,0.778697
294.729,296.546,0.0534433,0.0100805,3.38457e-05,-0.627799,0.778311
294.798,296.444,0.00868634,0.0041619,-0.00116731,-0.628129,0.778097
294.793,296.367,0.0123702,0.00617083,-0.000717725,-0.627996,0.778192
294.824,296.28,0.0402682,0.00880626,-0.00176485,-0.627761,0.778355
294.828,296.212,0.073537,0.0110022,-0.00119836,-0.628281,0.777908
294.864,296.116,0.00177093,0.00592026,-0.00149397,-0.628569,0.77773
294.873,296.054,0.015465,0.00971981,-0.000809391,-0.62885,0.777466
294.885,295.965,0.0555772,0.0144381,0.000261157,-0.629386,0.776959
294.905,295.893,0.060582,0.0125477,0.00210614,-0.629887,0.776583
294.957,295.8,0.0169043,0.00489553,0.000696192,-0.631174,0.775626
294.961,295.714,-0.00885877,0.00364601,0.00274537,-0.631159,0.77564
294.95,295.694,-0.000915398,0.0024021,0.00438328,-0.631706,0.775192
294.975,295.644,0.0196572,-0.0027643,0.00448145,-0.632022,0.774933
294.975,295.579,0.0310374,0.00372169,0.00289842,-0.632322,0.774691
295.006,295.474,0.0100519,-0.00371669,0.00377039,-0.632062,0.7749
294.993,295.451,0.107438,0.00260938,0.00848905,-0.633187,0.773948
294.998,295.371,-0.03071,-0.00282588,-0.00157952,-0.633655,0.773609
294.984,295.334,-0.00360182,-0.00687251,-0.00547436,-0.634185,0.773131
295.028,295.286,-0.0117815,0.00475043,0.00110753,-0.633317,0.773877
295.046,295.136,0.0037083,0.00347836,0.00395558,-0.634359,0.77302
295.041,295.056,-0.0137156,0.0012258,0.00353539,-0.633689,0.773579
295.049,295.016,0.0150444,0.00619604,0.00566212,-0.634051,0.773246
295.074,294.948,-0.0164188,0.00581003,0.00542997,-0.634566,0.772828
295.078,294.859,-0.00718796,0.00809804,0.00763637,-0.633975,0.773273
295.084,294.777,0.00101596,0.0114124,0.0102555,-0.633602,0.773507
295.084,294.74,-0.0321423,0.0170753,0.013427,-0.634107,0.77294
295.116,294.67,-0.0318552,0.015054,0.0156752,-0.634913,0.772278
295.148,294.572,-0.0357406,0.0164414,0.014535,-0.636186,0.771224
295.15,294.502,0.033515,0.0155557,0.0151081,-0.637844,0.76986
295.202,294.427,-0.00797747,0.0183752,0.0182391,-0.640875,0.767209
295.223,294.34,-0.0390986,0.014621,0.0171913,-0.64095,0.767251
295.225,294.261,-0.055128,0.0119684,0.0169005,-0.641815,0.766579
295.251,294.153,-0.0507175,0.0104772,0.0170563,-0.642541,0.76599
295.291,294.091,-0.0574409,0.00973106,0.015662,-0.643245,0.765438
295.31,293.985,-0.0522678,0.00826433,0.0140588,-0.642903,0.765774
295.309,293.897,-0.0492012,-0.000174576,0.014968,-0.641795,0.76673
295.272,293.844,-0.015832,-0.0101328,0.0120355,-0.639732,0.768437
295.278,293.749,-0.0226896,-0.00934459,0.00807348,-0.637629,0.770245
295.262,293.661,-0.0248574,-0.0085394,0.00658507,-0.63537,0.772132
295.296,293.576,-0.0357801,-0.010544,0.00481922,-0.633213,0.773891
295.302,293.482,-0.0304718,-0.00964479,0.00242073,-0.62978,0.77671
295.239,293.426,-0.00473342,-0.0102465,0.00481439,-0.626347,0.779462
295.205,293.345,-0.0105678,-0.0131283,0.00364634,-0.623364,0.781813
295.098,293.233,-0.0179748,-0.0142603,0.00357271,-0.616745,0.787025
295.037,293.166,-0.0187828,-0.0112921,0.00338429,-0.613033,0.78997
295.057,293.116,-0.0148614,-0.00941179,0.0027491,-0.611025,0.791551
295.107,293.062,0.0198999,-0.00237365,0.00289226,-0.607631,0.79421
295.073,292.946,0.00582889,-0.0042579,0.00209557,-0.60372,0.797183
295.082,292.878,-0.0086463,-0.00503564,0.000669813,-0.60142,0.798917
295.056,292.82,0.0145919,-0.00149227,0.00126067,-0.598329,0.801248
295.078,292.763,0.00584644,-0.00437763,0.00230098,-0.596794,0.80238
295.098,292.676,0.0222312,-0.00368244,0.00423656,-0.595598,0.803263
295.096,292.602,0.0181676,-0.00531378,0.00255479,-0.592819,0.805314
295.155,292.563,0.0396759,-0.000609808,-0.00640573,-0.592996,0.80518
295.168,292.531,0.00201738,-0.00420214,0.00176849,-0.592888,0.805272
295.152,292.413,0.0815765,-0.000447475,0.00385699,-0.590181,0.807262
295.165,292.341,0.0310085,-0.00292607,0.00301518,-0.589804,0.807535
295.184,292.282,0.0349082,-0.00341812,0.00368821,-0.590001,0.807387
295.185,292.201,0.000384409,-0.00570632,0.00695035,-0.588255,0.808626
295.241,292.106,0.0138055,-0.0104086,0.00224678,-0.588269,0.808595
295.236,292.066,0.0844071,-0.00811357,0.00603795,-0.587282,0.809319
295.28,292.015,0.0167098,-0.00995226,0.00587177,-0.587376,0.809232
295.329,291.961,0.0319277,-0.00727607,0.00664748,-0.587409,0.80923
295.35,291.847,0.0399247,-0.0034366,0.00380172,-0.585181,0.810887
295.414,291.758,-0.0289265,-0.0143472,-0.00848497,-0.585623,0.810412
295.445,291.738,0.0180725,0.00178272,-0.00337546,-0.585472,0.810683
295.482,291.677,0.0540641,5.49565e-05,-0.00248844,-0.58593,0.810358
295.451,291.634,0.0684092,0.00414641,0.000226381,-0.584645,0.811279
295.53,291.524,0.0338795,0.00302858,0.000906116,-0.58496,0.811056
295.554,291.439,0.0218659,0.00125554,0.000655675,-0.584788,0.811185
295.536,291.312,0.0284283,-0.00316958,0.00325593,-0.583675,0.811975
295.57,291.308,0.0327283,-0.00576608,0.000910336,-0.585277,0.810812
295.55,291.237,0.0696106,0.000311705,0.00358094,-0.584448,0.811423
295.562,291.143,0.0874608,-0.00216223,0.00335831,-0.583749,0.811924
295.651,291.124,0.0570735,0.00442044,0.00224427,-0.587667,0.809088
295.649,291.037,0.0458483,-2.43818e-05,0.000716586,-0.586953,0.809621
295.644,291.048,0.0599653,-0.00161094,0.00141995,-0.585744,0.810493
295.671,290.986,0.0757848,-0.00334415,0.00142728,-0.588162,0.808735
295.681,290.916,0.115462,-0.00378711,0.00136431,-0.586477,0.809956
295.751,290.904,0.157143,-0.00479708,0.00135892,-0.587657,0.809094
295.717,290.812,0.0945879,-0.00092243,-0.000366337,-0.586511,0.809941
295.748,290.779,0.0951396,-0.00161486,0.000469604,-0.585912,0.810373
295.76,290.697,0.112711,-0.00236861,0.00160264,-0.584438,0.811433
295.815,290.644,0.0981848,-0.000775373,-0.000991385,-0.585653,0.810561
295.853,290.645,0.0984108,0.000354367,-0.00204748,-0.585559,0.810627
295.903,290.569,0.110666,0.00386734,-0.00297644,-0.585642,0.810555
295.913,290.459,0.105204,0.0250767,-0.00225299,-0.581371,0.813249
295.924,290.414,0.42859,0.00138456,0.0248109,-0.579776,0.814397
295.941,290.382,0.134008,0.01023,0.000720585,-0.577875,0.816061
295.943,290.241,0.134459,-0.00315432,0.0008806,-0.57374,0.819031
295.994,290.193,0.13738,-0.0071632,0.00212426,-0.572906,0.819587
296.052,290.182,0.109637,-0.0141721,0.00262931,-0.572613,0.819699
296.056,290.053,0.127678,-0.00897918,0.00393542,-0.570083,0.821529
296.068,290.021,0.117805,-0.0180675,0.00703896,-0.570271,0.821228
296.119,289.979,0.0843975,-0.00525443,-0.00223194,-0.567324,0.823475
296.184,289.911,0.114353,-0.00811212,0.00357957,-0.565359,0.824798
296.197,289.859,0.154879,-0.0123763,0.0104765,-0.568139,0.822773
296.255,289.849,0.0965173,-0.00841278,0.0062912,-0.563524,0.826033
296.263,289.77,0.14171,-0.00748637,0.00876825,-0.560119,0.828332
296.303,289.739,0.0916525,-0.0110222,0.00659185,-0.557999,0.829742
296.356,289.668,0.0973232,-0.0107913,0.00922113,-0.557328,0.830171
296.385,289.616,0.0549935,-0.0131446,0.00837851,-0.553766,0.832526
296.448,289.578,0.12348,-0.0124727,0.00824898,-0.548107,0.836274
296.486,289.496,0.122767,-0.0150449,0.0113302,-0.543713,0.83906
296.539,289.405,0.14985,-0.00906803,0.00800545,-0.53937,0.841982
296.569,289.347,0.0699322,-0.0125118,0.00486931,-0.534973,0.844762
296.612,289.328,0.191518,-0.00940554,0.00958996,-0.531658,0.846853
296.686,289.264,0.180354,-0.00925619,0.00978714,-0.525081,0.850946
296.744,289.129,0.189914,-0.0089977,0.00956803,-0.51984,0.854163
296.755,289.073,0.233798,-0.0102241,0.0129008,-0.514592,0.857277
296.824,288.968,0.168569,-0.00411958,0.0068911,-0.509031,0.860711
296.903,288.865,0.125354,-0.0112498,0.00668667,-0.506807,0.86196
297.019,288.65,0.178851,-0.00385092,0.00761524,-0.504558,0.863335
297.173,288.475,0.179716,-0.00118949,0.00715925,-0.50248,0.864558
297.777,287.008,0.0259322,-0.00501811,0.000610368,-0.500304,0.865835
297.86,286.842,0.0173803,-0.00716377,0.00904452,-0.497366,0.867464
297.899,286.811,0.0555735,-0.00464592,0.00135332,-0.501562,0.865108
297.911,286.741,0.101177,-0.00509604,0.00310078,-0.502181,0.864742
297.974,286.697,0.0402861,-0.00261503,0.00163016,-0.503545,0.863964
297.977,286.639,0.0599875,-0.00330975,0.00144344,-0.506675,0.86213
298.007,286.578,0.0504142,-0.00330045,0.00274059,-0.508163,0.86125
298.037,286.518,0.0477725,-0.00358676,0.00383478,-0.510366,0.859941
298.06,286.462,0.026194,-0.00192951,0.0028808,-0.512704,0.858558
298.071,286.379,0.0405791,0.00156464,-0.00602342,-0.518131,0.855279
298.112,286.341,0.00912684,-0.0039474,0.00691475,-0.522035,0.852887
298.132,286.289,-0.0253312,-0.00337123,0.00445567,-0.528686,0.848799
298.144,286.239,0.0871126,-0.00727796,0.00646323,-0.534908,0.844854
298.156,286.163,0.027229,-0.00120107,0.00611643,-0.540628,0.841238
298.156,286.099,0.1194,-0.0137826,0.0120806,-0.546846,0.837033
298.179,286.043,0.0562017,-0.00200208,0.00770916,-0.55349,0.832818
298.196,285.981,0.0183326,-0.00180829,0.00480569,-0.561082,0.827744
298.198,285.925,0.0330303,-0.0030227,0.00533135,-0.568706,0.822518
298.206,285.838,-0.0843234,-0.0116021,0.0102754,-0.577827,0.816012
298.212,285.798,0.0130223,-0.00328344,0.00464677,-0.584256,0.811549
298.216,285.737,0.0243538,-0.00256408,0.00640682,-0.592356,0.805647
298.228,285.636,-0.00866384,-0.00375943,0.00778226,-0.601849,0.798563
298.206,285.58,0.0313097,-0.00448664,0.00876245,-0.608171,0.793745
298.222,285.533,0.0210066,0.000629876,0.00788375,-0.61413,0.789165
298.274,285.485,0.00809954,0.00150648,0.00848205,-0.621948,0.783011
298.252,285.418,-0.0185786,0.0041317,0.00710738,-0.626328,0.779516
298.261,285.356,-0.0626594,0.00585412,0.00547929,-0.630563,0.776097
298.284,285.311,-0.00567867,0.00216145,0.006719,-0.635723,0.771885
298.263,285.215,-0.00896596,0.00546688,0.00756461,-0.637618,0.770296
298.295,285.182,0.036726,0.00043765,0.00916813,-0.64189,0.766742
298.286,285.12,0.0234739,0.00409986,0.00874107,-0.643007,0.7658
298.307,285.052,0.000715369,-0.00141192,0.00792011,-0.645409,0.763795
298.291,284.998,0.043561,0.00760943,0.00543901,-0.645832,0.763423
298.319,284.93,-0.00764611,0.000386395,0.00557058,-0.647084,0.762399
298.308,284.851,-0.00484157,-0.000455083,0.00669577,-0.64705,0.762418
298.342,284.77,0.0111193,-0.00016355,0.0112592,-0.64798,0.761574
298.348,284.75,-0.0449634,-0.0158248,0.0215645,-0.649459,0.759926
298.348,284.672,0.0135149,0.00190587,0.0086294,-0.649604,0.760221
298.357,284.609,0.016861,-0.000132726,0.00925279,-0.649949,0.759921
298.354,284.527,-0.0102582,0.00722396,0.00895016,-0.649823,0.759998
298.378,284.481,-0.0193012,0.00137203,0.00915694,-0.651381,0.758694
298.375,284.409,-0.0383445,0.00368837,0.0103246,-0.651713,0.758386
298.398,284.344,0.00456004,-0.00203401,0.0119384,-0.652284,0.757878
298.408,284.279,-0.0270908,0.00047188,0.0125564,-0.652009,0.758107
298.42,284.226,-0.040346,0.00142634,0.00954788,-0.652273,0.757923
298.423,284.164,-0.00944274,0.00426423,0.0105637,-0.652137,0.758015
298.424,284.104,0.00732729,0.00292284,0.013177,-0.651473,0.758551
298.434,284.051,-0.000567168,0.00193712,0.0120032,-0.651634,0.758436
298.453,283.987,-0.0504737,0.00582813,0.00940125,-0.651501,0.758567
298.462,283.933,-0.0194379,0.00128507,0.0110166,-0.651866,0.758253
298.473,283.869,-0.104257,0.000241058,0.00799267,-0.651377,0.758712
298.479,283.805,-0.0466718,0.00484505,0.0091484,-0.650266,0.759636
298.473,283.725,-0.0301684,0.00112582,0.0113327,-0.6496,0.760191
298.497,283.687,-0.000705889,0.00201143,0.0128011,-0.649361,0.76037
298.501,283.634,-0.00632461,0.00203021,0.0114154,-0.647638,0.76186
298.52,283.574,0.132962,-0.000441362,0.0141566,-0.646948,0.762402
298.531,283.511,-0.0116147,0.00325557,0.0105964,-0.645187,0.763944
298.548,283.452,0.0567876,-0.000736261,0.0119104,-0.643514,0.765341
298.571,283.382,-0.0624197,0.00268526,0.00916902,-0.640555,0.767853
298.577,283.327,-0.0147054,0.00338326,0.0134972,-0.637385,0.770419
298.589,283.268,-0.0204271,0.00258986,0.0130866,-0.634512,0.772798
298.618,283.209,-0.073591,3.36422e-05,0.0105912,-0.633233,0.773889
298.629,283.148,-0.0265321,0.00335861,0.0114826,-0.630513,0.776086
298.624,283.093,-0.0835522,0.00417938,0.0117415,-0.627308,0.778671
298.666,283.034,-0.136171,-0.00179622,0.0131446,-0.625653,0.779988
298.685,282.975,-0.0573899,0.00135948,0.0109697,-0.624006,0.781342
298.687,282.919,-0.0277177,0.00272915,0.0129025,-0.623055,0.782066
298.672,282.828,-0.0476166,0.00820533,0.0109908,-0.619814,0.784629
298.717,282.795,-0.0509623,0.00169877,0.0114175,-0.622613,0.782445
298.727,282.74,-0.0428641,0.00364851,0.010756,-0.622641,0.782425
298.74,282.686,-0.0304949,0.00282453,0.0124681,-0.622867,0.782224
298.751,282.627,-0.0252182,0.0026172,0.0129584,-0.622694,0.782354
298.765,282.565,-0.0245717,0.00352492,0.0132982,-0.622505,0.782495
298.782,282.501,-0.0311116,0.0025383,0.0135572,-0.622857,0.782214
298.796,282.448,-0.0325968,0.00377111,0.0144243,-0.623299,0.781841
298.801,282.383,-0.0565564,0.00372859,0.0138402,-0.622642,0.782376
298.84,282.322,-0.115662,-0.00582794,0.023325,-0.622796,0.782015
298.838,282.266,-0.0769049,0.00290418,0.0121199,-0.621803,0.783075
298.859,282.215,-0.0968939,-0.000998536,0.0285109,-0.621585,0.782827
298.873,282.153,-0.110394,0.00327663,0.0110243,-0.620846,0.783848
298.872,282.091,-0.0590966,0.0034417,0.013524,-0.619594,0.784799
298.887,282.045,-0.0495047,0.00747399,0.0121306,-0.619472,0.78489
298.907,281.977,-0.108467,0.00329388,0.0109147,-0.618401,0.78578
298.916,281.929,-0.0597383,0.00358331,0.0144826,-0.617194,0.786669
